"subindice","indicador","region","fecha","cantidad","decimal","dinero","porcentaje","caracter","unidad","fuente","categorias"
"Sociedad","Ingreso Promedio de la Mujer","Torreón","2008-12-31","\N","0.7000","\N","\N","\N","De 0 a 1","IMCO","Índice de Competitividad Urbana, Género, Empleo"
"Sociedad","Ingreso Promedio de la Mujer","Torreón","2009-12-31","\N","0.7000","\N","\N","\N","De 0 a 1","IMCO","Índice de Competitividad Urbana, Género, Empleo"
"Sociedad","Ingreso Promedio de la Mujer","Torreón","2010-12-31","\N","1.0000","\N","\N","\N","De 0 a 1","IMCO","Índice de Competitividad Urbana, Género, Empleo"
"Sociedad","Ingreso Promedio de la Mujer","Torreón","2011-12-31","\N","0.8000","\N","\N","\N","De 0 a 1","IMCO","Índice de Competitividad Urbana, Género, Empleo"
"Sociedad","Ingreso Promedio de la Mujer","Torreón","2012-12-31","\N","0.8000","\N","\N","\N","De 0 a 1","IMCO","Índice de Competitividad Urbana, Género, Empleo"
"Sociedad","Lesiones a pacientes mujeres","Torreón","2018-12-31","291","\N","\N","\N","\N","Cantidad","Dirección General de Información de Salud (DGIS)","Seguridad, Género, Salud"
"Sociedad","Lesiones a pacientes mujeres por accidente","Torreón","2018-12-31","69","\N","\N","\N","\N","Años","Dirección General de Información de Salud (DGIS)","Seguridad, Género, Salud"
"Sociedad","Lesiones a pacientes mujeres por violencia familiar","Torreón","2018-12-31","190","\N","\N","\N","\N","Cantidad","Dirección General de Información de Salud (DGIS)","Seguridad, Género, Salud"
"Sociedad","Madres Adolescentes","La Laguna","2015-12-31","\N","114.5800","\N","\N","\N","Cantidad","SINAIS (SSA)","Grupos Vulnerables, Género"
"Sociedad","Madres Adolescentes","Torreón","2008-12-31","2302","\N","\N","\N","\N","Cantidad","SINAIS (SSA)","Grupos Vulnerables, Género"
"Sociedad","Madres Adolescentes","Torreón","2009-12-31","2056","\N","\N","\N","\N","Cantidad","SINAIS (SSA)","Grupos Vulnerables, Género"
"Sociedad","Madres Adolescentes","Torreón","2010-12-31","1442","\N","\N","\N","\N","Cantidad","SINAIS (SSA)","Grupos Vulnerables, Género"
"Sociedad","Madres Adolescentes","Torreón","2011-12-31","1296","\N","\N","\N","\N","Cantidad","SINAIS (SSA)","Grupos Vulnerables, Género"
"Sociedad","Madres Adolescentes","Torreón","2012-12-31","1198","\N","\N","\N","\N","Cantidad","SINAIS (SSA)","Grupos Vulnerables, Género"
"Sociedad","Madres Adolescentes","Torreón","2013-12-31","1778","\N","\N","\N","\N","Cantidad","SINAIS (SSA)","Grupos Vulnerables, Género"
"Sociedad","Maternidad Adolescente","Gómez Palacio","2010-12-31","\N","\N","\N","16.3000","\N","Porcentaje","INEGI","Género"
"Sociedad","Maternidad Adolescente","Lerdo","2010-12-31","\N","\N","\N","17.2000","\N","Porcentaje","INEGI","Género"
"Sociedad","Maternidad Adolescente","Matamoros","2010-12-31","\N","\N","\N","19.9000","\N","Porcentaje","INEGI","Género"
"Sociedad","Maternidad Adolescente","Torreón","2010-12-31","\N","\N","\N","13.9000","\N","Porcentaje","INEGI","Género"
"Sociedad","Matrimonio infantil, precoz o forzado","La Laguna","2015-12-31","\N","\N","\N","5.8900","\N","Porcentaje","IMCO","Población"
"Sociedad","Médicos","Coahuila","2001-12-31","\N","3.3000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Coahuila","2002-12-31","\N","3.2000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Coahuila","2003-12-31","\N","3.2000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Coahuila","2004-12-31","\N","3.1000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Coahuila","2005-12-31","\N","3.0000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Coahuila","2006-12-31","\N","3.4000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Coahuila","2007-12-31","\N","3.9000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Coahuila","2008-12-31","\N","3.8000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Coahuila","2009-12-31","\N","4.3000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Coahuila","2010-12-31","\N","4.9000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Coahuila","2011-12-31","\N","4.4000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Coahuila","2012-12-31","\N","4.5000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Coahuila","2012-12-31","\N","4.5000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Coahuila","2013-12-31","\N","4.5000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Coahuila","2014-12-31","\N","4.5000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Durango","2001-12-31","\N","5.8000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Durango","2002-12-31","\N","6.2000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Durango","2003-12-31","\N","6.1000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Durango","2004-12-31","\N","6.3000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Durango","2005-12-31","\N","6.8000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Durango","2006-12-31","\N","7.2000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Durango","2007-12-31","\N","7.5000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Durango","2008-12-31","\N","7.9000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Durango","2009-12-31","\N","8.4000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Durango","2010-12-31","\N","7.7000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Durango","2011-12-31","\N","7.7000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Durango","2012-12-31","\N","8.5000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Durango","2013-12-31","\N","8.4000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Durango","2014-12-31","\N","8.8000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Gómez Palacio","2001-12-31","\N","3.7000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Gómez Palacio","2002-12-31","\N","4.0000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Gómez Palacio","2003-12-31","\N","4.1000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Gómez Palacio","2004-12-31","\N","4.3000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Gómez Palacio","2005-12-31","\N","4.3000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Gómez Palacio","2006-12-31","\N","3.9000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Gómez Palacio","2007-12-31","\N","4.2000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Gómez Palacio","2008-12-31","\N","5.1000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Gómez Palacio","2009-12-31","\N","5.3000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Gómez Palacio","2010-12-31","\N","4.9000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Gómez Palacio","2011-12-31","\N","4.4000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Gómez Palacio","2012-12-31","\N","4.5000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Gómez Palacio","2013-12-31","\N","4.2000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Gómez Palacio","2014-12-31","\N","4.3000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","La Laguna","2001-12-31","\N","3.1000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","La Laguna","2002-12-31","\N","2.9000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","La Laguna","2003-12-31","\N","3.0000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","La Laguna","2004-12-31","\N","3.0000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","La Laguna","2005-12-31","\N","2.7000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","La Laguna","2006-12-31","\N","2.9000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","La Laguna","2007-12-31","\N","3.5000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","La Laguna","2008-12-31","\N","3.7000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","La Laguna","2009-12-31","\N","3.8000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","La Laguna","2010-12-31","\N","3.8000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","La Laguna","2011-12-31","\N","3.6000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","La Laguna","2012-12-31","\N","3.7000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","La Laguna","2013-12-31","\N","3.5000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","La Laguna","2014-12-31","\N","3.4000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Lerdo","2001-12-31","\N","5.1000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Lerdo","2002-12-31","\N","5.8000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Lerdo","2003-12-31","\N","5.5000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Lerdo","2004-12-31","\N","5.4000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Lerdo","2005-12-31","\N","5.3000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Lerdo","2006-12-31","\N","4.8000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Lerdo","2007-12-31","\N","6.0000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Lerdo","2008-12-31","\N","5.6000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Lerdo","2009-12-31","\N","5.8000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Lerdo","2010-12-31","\N","6.4000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Lerdo","2011-12-31","\N","6.2000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Lerdo","2012-12-31","\N","6.4000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Lerdo","2013-12-31","\N","6.6000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Lerdo","2014-12-31","\N","6.3000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Matamoros","2001-12-31","\N","3.3000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Matamoros","2002-12-31","\N","3.4000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Matamoros","2003-12-31","\N","3.3000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Matamoros","2004-12-31","\N","3.3000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Matamoros","2005-12-31","\N","3.0000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Matamoros","2006-12-31","\N","3.9000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Matamoros","2007-12-31","\N","3.7000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Matamoros","2008-12-31","\N","4.0000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Matamoros","2009-12-31","\N","4.0000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Matamoros","2010-12-31","\N","4.1000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Matamoros","2011-12-31","\N","4.2000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Matamoros","2012-12-31","\N","4.3000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Matamoros","2013-12-31","\N","4.0000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Matamoros","2014-12-31","\N","4.4000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2001-12-31","\N","5.2000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2002-12-31","\N","5.3000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2003-12-31","\N","5.4000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2004-12-31","\N","5.4000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2004-12-31","\N","5.7000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2005-12-31","\N","5.9000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2006-12-31","\N","6.2000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2007-12-31","\N","6.5000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2008-12-31","\N","6.8000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2009-12-31","\N","7.1000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2010-12-31","\N","7.2000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2011-12-31","\N","7.6000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2012-12-31","\N","7.6000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2012-12-31","\N","7.6000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
"Sociedad","Médicos","Nacional","2013-12-31","\N","7.8000","\N","\N","\N","Por cada 10 mil","SINAIS (SSA)","Salud, Índice de Competitividad Urbana"
